job_id,value
d3noljo3qtks738ekhl0,0.8334
d3jrt8g3qtks738974pg,0.4098
d3nom5o3qtks738eki8g,0.5932
d3nonaj4kkus739evs30,0.3984
d3noma34kkus739evr20,0.5284
d3nonf03qtks738ekjg0,0.3923
d3nomdr4kkus739evr6g,0.4995
d3noms9fk6qs73e96no0,0.4018
d3nomi34kkus739evrag,0.4399
d3nonjhfk6qs73e96oeg,0.396
d3jrtchfk6qs73elt0pg,0.5967
